Art17_FLAaggloID,ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
9969,27064,PL03,PLSL038,Lubliniec,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,28032,97,3,287095,,,building of a collecting system,,,,C
9970,27064,PL03,PLSL039,Bieruñ - 1,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20191231,20141231,20141231,10477,98,2,2022050,,,building of a collecting system,,,inadequate standards for collecting system,PD
9971,27064,PL03,PLSL040,Rydultowy,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20161231,20141231,20141231,17494,87,13,1681640,,,building of a collecting system,,,inadequate standards for collecting system,PD
9972,27064,PL03,PLSL041,Wisla,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,35277,99,1,2776930,,,"building of a collecting system, renewal of the collecting system",,,inadequate capacity of treatment plants,PD
9973,27064,PL03,PLSL042,laziska Gorne,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,21570,100,0,2341500,,,building of a collecting system,,,inadequate standards for collecting system,PD
9974,27064,PL03,PLSL043,Aglomeracja Pawlowice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,18320,99,1,1425550,,,renewal of the collecting system,,,,C
9975,27064,PL03,PLSL044,Klobuck,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,19949,74,26,3110200,,,building of a collecting system,,,inadequate standards for collecting system,PD
9976,27064,PL03,PLSL045,Ustroñ ,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,16598,100,0,623672,,,"building of a collecting system, renewal of the collecting system",,,,C
9977,27064,PL03,PLSL046,Lyski,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,2715,98,2,372160,,,building of a collecting system,,,inadequate standards for collecting system,PD
9978,27064,PL03,PLSL049,Siewierz,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,14013,100,0,14842400,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9979,27064,PL03,PLSL050,Pszow,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,10410,87,13,2308720,,,"building of a collecting system, renewal of the collecting system",,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9980,27064,PL03,PLSL053,Wreczyca Wielka,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,6797,98,2,4784920,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9981,27064,PL03,PLSL055,Miedzna,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,4496,90,10,1220150,,,"building of a collecting system, renewal of the collecting system",,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9982,27064,PL03,PLSL059,lazy,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,6812,96,4,8202070,,,building of a collecting system,,,inadequate standards for collecting system,PD
9983,27064,PL03,PLSL062,Bobrowniki,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,11723,85,15,4529020,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9984,27064,PL03,PLSL064,Gieraltowice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,11414,57,43,524513,,,building of a collecting system,,,inadequate standards for wastewater treatment and collecting system,PD
9985,27064,PL03,PLSL065,Poczesna,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,9861,96,4,11364200,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9986,27064,PL03,PLSL066,Suszec,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,5855,100,0,2699870,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9987,27064,PL03,PLSL067,Belsznica,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,6164,100,0,5267480,,,building of a collecting system,,,inadequate standards for collecting system,PD
9988,27064,PL03,PLSL068,Leboszowice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,7120,57,43,9872640,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for wastewater treatment and collecting system,PD
9989,27064,PL03,PLSL069,Redziny,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,9168,100,0,8423130,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9990,27064,PL03,PLSL070,Mstow,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,10694,52,48,3851860,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9991,27064,PL03,PLSL071,Wojkowice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,16657,65,35,2514950,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9992,27064,PL03,PLSL072,KALETY,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20151231,20141231,20141231,7885,100,0,2704280,,,building of a collecting system,,,inadequate standards for collecting system,PD
9993,27064,PL03,PLSL074,Pilica,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,7071,100,0,1913970,,,renewal of the collecting system,,,,C
9994,27064,PL03,PLSL080,zarki,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,6195,100,0,837361,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9995,27064,PL03,PLSL081,Imielin,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,8145,100,0,2515790,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9996,27064,PL03,PLSL082,Miasteczko slaskie,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20161231,20141231,20141231,6711,100,0,289966,,,building of a collecting system,,,,C
9997,27064,PL03,PLSL086,Wozniki,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,3694,85,15,791904,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
9998,27064,PL03,PLSL089,Strumieñ,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,3285,100,0,794057,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
9999,27064,PL03,PLSL092,Lipie,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,4310,95,5,8530530,,,building of a collecting system,,,inadequate standards for collecting system,PD
10000,27064,PL03,PLSL097,Krzanowice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,5770,99,1,8852100,,,building of a collecting system,,,inadequate standards for collecting system,PD
10001,27064,PL03,PLSL098,Chelm slaski,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,5952,96,4,1346000,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
10002,27064,PL03,PLSL102,Kamienica Polska,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,5578,75,25,1356440,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10003,27064,PL03,PLSL103,Panki,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,6596,97,3,3338680,,,building of a collecting system,,,inadequate standards for collecting system,PD
10004,27064,PL03,PLSL104,KRUSZYNA,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,4896,66,34,2990570,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10005,27064,PL03,PLSL108,lekawica,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,4614,100,0,664481,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10006,27064,PL03,PLSL113,Kobior,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,4809,99,1,546690,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10007,27064,PL03,PLSL119N,Chybie,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20211231,20141231,20141231,8184,100,0,8910210,,,building of a collecting system,,,inadequate standards for collecting system,PD
10008,27064,PL03,PLSL120N,Kuznia Raciborska,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20181231,20141231,20141231,5450,100,0,3001610,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10009,27064,PL03,PLSL122N,Sosnicowice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,3274,100,0,6584050,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10010,27064,PL03,PLSL123N,Ruda Kozielska,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,4560,48,52,4558600,,,building of a collecting system,,,inadequate standards for wastewater treatment and collecting system,PD
10011,27064,PL03,PLSL124N,Aglomeracja Ozarowice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,14056,25,75,2392460,,,building of a collecting system,,,inadequate standards for collecting system,PD
10012,27064,PL03,PLSL127N,Wozniki-Psary,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20151231,20141231,20141231,3579,64,36,49639,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10013,27064,PL03,PLSL128N,Huby,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,2221,80,20,2785380,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10014,27064,PL03,PLSL132N,Miedzna-Wola,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,10517,90,10,1263570,,,"building of a collecting system, renewal of the collecting system",,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10015,27064,PL03,PLSL137N,Miedzno,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,5171,100,0,2413740,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10016,27064,PL03,PLSL139N,OGRODZIENIEC,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,4009,97,3,574190,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10017,27064,PL03,PLSL141N,Wyry,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,6020,89,11,956984,,,building of a collecting system,,,inadequate standards for collecting system,PD
10018,27064,PL03,PLSL143N,Kochcice,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20161231,20141231,20141231,4816,95,5,849494,,,building of a collecting system,,,inadequate standards for collecting system,PD
10019,27064,PL03,PLSL148N,Opatow,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20161231,20141231,20141231,3124,100,0,1196230,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10020,27064,PL03,PLSL154N,zarnowiec,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,2380,42,58,1641380,,,building of a collecting system,,,inadequate standards for collecting system,PD
10021,27064,PL03,PLSW001,Kielce,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,249804,100,0,37869000,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
10022,27064,PL03,PLSW002,Ostrowiec swietokrzyski,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,96908,93,7,12866300,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for collecting system,PD
10023,27064,PL03,PLSW004,Skarzysko-Kamienna,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20151231,20141231,20141231,58966,91,9,615309,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10024,27064,PL03,PLSW005,Jedrzejow,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,20500,98,2,4359580,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for wastewater treatment,PD
10025,27064,PL03,PLSW006, Koñskie,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,36130,100,0,2884340,,,"building of a collecting system, renewal of the collecting system",,,,C
10026,27064,PL03,PLSW007,STASZoW,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,31826,100,0,436863,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10027,27064,PL03,PLSW008,Sandomierz,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,28488,99,1,1178400,,,"building of a collecting system, renewal of the collecting system",,,,C
10028,27064,PL03,PLSW009,Morawica,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,15500,88,12,979209,,,"building of a collecting system, renewal of the collecting system",,,inadequate standards for wastewater treatment and collecting system,PD
10029,27064,PL03,PLSW010,Busko-Zdroj,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,28013,96,4,2237620,,,"building of a collecting system, renewal of the collecting system",,,,C
10030,27064,PL03,PLSW011,Kazimierza Wielka,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,18024,72,28,1181960,,,building of a collecting system,,,inadequate standards for collecting system,PD
10031,27064,PL03,PLSW012,Piñczow,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20201231,20141231,20141231,18802,98,2,2462540,,,building of a collecting system,,,inadequate standards for collecting system,PD
10032,27064,PL03,PLSW013,Wloszczowa,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20151231,20141231,20141231,12124,99,1,975860,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
10033,27064,PL03,PLSW014,Polaniec,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20171231,20141231,20141231,12092,99,1,279200,,,renewal of the collecting system,,,,C
10034,27064,PL03,PLSW015,Sedziszow,flaggInv  - wyliczono zgodnie z kursem z grudnia 2014 r. (z VAT),,,20191231,20141231,20141231,7272,100,0,2579070,,,building of a collecting system,,,inadequate  capacity of  treatment plants and standards for collecting system ,PD
